10.10.1.3,RED,171,746,F:\Z\I\adverts\untitled folder\qudebi\Copy of axali reklama.avi,11/1/2011,00:42:08,STARTED,  REKLAMA,00:00:00:00
10.10.1.4,PLAY,172,747,F:\Z\I\adverts\Geo Steel_23349_30sec-xxx.avi,01/11/2011,00:42:13,STARTED, ,00:00:00:00
10.10.1.3,RED,172,747,F:\Z\I\adverts\Geo Steel_23349_30sec-xxx.avi,11/1/2011,00:42:13,STARTED, ,00:00:00:00
10.10.1.4,PLAY,173,748,F:\Z\I\adverts\Western union 20_23155_20sec-xxx.avi,01/11/2011,00:42:44,STARTED, ,00:00:00:00
10.10.1.3,RED,173,748,F:\Z\I\adverts\Western union 20_23155_20sec-xxx.avi,11/1/2011,00:42:44,STARTED, ,00:00:00:00
10.10.1.4,PLAY,174,749,F:\Z\I\adverts\georgian auto import 36_23453_36sec-xxx.avi,01/11/2011,00:43:04,STARTED, ,00:00:00:00
10.10.1.3,RED,174,749,F:\Z\I\adverts\georgian auto import 36_23453_36sec-xxx.avi,11/1/2011,00:43:04,STARTED, ,00:00:00:00
10.10.1.4,PLAY,175,750,F:\Z\I\adverts\pirveli sakredito kavshiri 2023409_20sec-xxx.avi,01/11/2011,00:43:41,STARTED, ,00:00:00:00
10.10.1.3,RED,175,750,F:\Z\I\adverts\pirveli sakredito kavshiri 2023409_20sec-xxx.avi,11/1/2011,00:43:41,STARTED, ,00:00:00:00
10.10.1.4,PLAY,176,751,F:\Z\I\adverts\socari 20_23404_20sec-xxx.avi,01/11/2011,00:44:01,STARTED, ,00:00:00:00
10.10.1.3,RED,176,751,F:\Z\I\adverts\socari 20_23404_20sec-xxx.avi,11/1/2011,00:44:01,STARTED, ,00:00:00:00
10.10.1.4,PLAY,177,752,F:\Z\I\adverts\Bonduelli 30_23343_30sec-xxx.avi,01/11/2011,00:44:21,STARTED, ,00:00:00:00
10.10.1.3,RED,177,752,F:\Z\I\adverts\Bonduelli 30_23343_30sec-xxx.avi,11/1/2011,00:44:21,STARTED, ,00:00:00:00
10.10.1.4,PLAY,178,753,F:\Z\I\adverts\untitled folder\qudebi\Copy of axali reklama.avi,01/11/2011,00:44:51,STARTED,  REKLAMA,00:00:00:00
10.10.1.3,RED,178,753,F:\Z\I\adverts\untitled folder\qudebi\Copy of axali reklama.avi,11/1/2011,00:44:51,STARTED,  REKLAMA,00:00:00:00
10.10.1.4,PLAY,179,817,F:\G\NEITRALURI\SPONSOR-Gamis Eteri_1_PERSHA UKRAINSKA.avi,01/11/2011,00:44:56,STARTED, ,00:00:00:00
10.10.1.3,RED,179,817,F:\G\NEITRALURI\SPONSOR-Gamis Eteri_1_PERSHA UKRAINSKA.avi,11/1/2011,00:44:56,STARTED, ,00:00:00:00
10.10.1.4,PLAY,180,818,F:\G\NEITRALURI\DILA.avi,01/11/2011,00:45:06,STARTED, ,00:00:00:00
10.10.1.3,RED,180,818,F:\G\NEITRALURI\DILA.avi,11/1/2011,00:45:06,STARTED, ,00:00:00:00
10.10.1.4,PLAY,181,819,F:\G\NEITRALURI\SPONSOR-DILA-1- ELITELEKTRONIX.avi,01/11/2011,00:45:30,STARTED, ,00:00:00:00
10.10.1.3,RED,181,819,F:\G\NEITRALURI\SPONSOR-DILA-1- ELITELEKTRONIX.avi,11/1/2011,00:45:30,STARTED, ,00:00:00:00
10.10.1.4,PLAY,182,820,F:\G\NEITRALURI\SPONSOR-DILA-2-Torchini Maionezi.avi,01/11/2011,00:45:40,STARTED, ,00:00:00:00
10.10.1.3,RED,182,820,F:\G\NEITRALURI\SPONSOR-DILA-2-Torchini Maionezi.avi,11/1/2011,00:45:40,STARTED, ,00:00:00:00
10.10.1.4,PLAY,183,821,F:\G\NEITRALURI\SPONSOR-DILA-3-Kotex.avi,01/11/2011,00:45:50,STARTED, ,00:00:00:00
10.10.1.3,RED,183,821,F:\G\NEITRALURI\SPONSOR-DILA-3-Kotex.avi,11/1/2011,00:45:50,STARTED, ,00:00:00:00
10.10.1.4,PLAY,184,822,F:\G\NEITRALURI\SPONSOR-DILA-4-CETEKI.avi,01/11/2011,00:46:00,STARTED, ,00:00:00:00
10.10.1.3,RED,184,822,F:\G\NEITRALURI\SPONSOR-DILA-4-CETEKI.avi,11/1/2011,00:46:00,STARTED, ,00:00:00:00
10.10.1.3,RED,185,823,F:\G\NEITRALURI\SPONSOR-DILA-5- kinder.avi,11/1/2011,00:46:12,STARTED, ,00:00:00:00
10.10.1.4,PLAY,185,823,F:\G\NEITRALURI\SPONSOR-DILA-5- kinder.avi,01/11/2011,00:46:12,STARTED, ,00:00:00:00
10.10.1.3,RED,186,824,F:\G\NEITRALURI\SPONSOR-DILA-6-08.avi,11/1/2011,00:46:21,STARTED, ,00:00:00:00
10.10.1.4,PLAY,186,824,F:\G\NEITRALURI\SPONSOR-DILA-6-08.avi,01/11/2011,00:46:21,STARTED, ,00:00:00:00
10.10.1.3,RED,187,825,F:\G\NEITRALURI\Biznes Lideri_Xval.avi,11/1/2011,00:46:36,STARTED, ,00:00:00:00
10.10.1.4,PLAY,187,825,F:\G\NEITRALURI\Biznes Lideri_Xval.avi,01/11/2011,00:46:36,STARTED, ,00:00:00:00
10.10.1.3,RED,188,826,F:\G\NEITRALURI\Gamis Show_Anonsi.avi,11/1/2011,00:47:12,STARTED, ,00:00:00:00
10.10.1.4,PLAY,188,826,F:\G\NEITRALURI\Gamis Show_Anonsi.avi,01/11/2011,00:47:12,STARTED, ,00:00:00:00
10.10.1.3,RED,189,827,F:\G\NEITRALURI\SPONSOR-Gamis Show-1-UNICARD.avi,11/1/2011,00:48:27,STARTED, ,00:00:00:00
10.10.1.4,PLAY,189,827,F:\G\NEITRALURI\SPONSOR-Gamis Show-1-UNICARD.avi,01/11/2011,00:48:27,STARTED, ,00:00:00:00
10.10.1.3,RED,190,828,F:\G\NEITRALURI\SPONSOR-Gamis Show-3-Kazbegi-1.avi,11/1/2011,00:48:36,STARTED, ,00:00:00:00
10.10.1.4,PLAY,190,828,F:\G\NEITRALURI\SPONSOR-Gamis Show-3-Kazbegi-1.avi,01/11/2011,00:48:36,STARTED, ,00:00:00:00
10.10.1.3,RED,191,829,F:\G\NEITRALURI\SPONSOR-Gamis Show-4-albatrosi.avi,11/1/2011,00:48:46,STARTED, ,00:00:00:00
10.10.1.4,PLAY,191,829,F:\G\NEITRALURI\SPONSOR-Gamis Show-4-albatrosi.avi,01/11/2011,00:48:46,STARTED, ,00:00:00:00
10.10.1.3,RED,192,830,F:\G\NEITRALURI\DVD shua qalaqshi.avi,11/1/2011,00:48:56,STARTED, ,00:00:00:00
10.10.1.4,PLAY,192,830,F:\G\NEITRALURI\DVD shua qalaqshi.avi,01/11/2011,00:48:56,STARTED, ,00:00:00:00
10.10.1.3,RED,193,832,F:\G\NEITRALURI\SPONSOR-Gamis Eteri_1_PERSHA UKRAINSKA.avi,11/1/2011,00:49:10,STARTED, ,00:00:00:00
10.10.1.4,PLAY,193,832,F:\G\NEITRALURI\SPONSOR-Gamis Eteri_1_PERSHA UKRAINSKA.avi,01/11/2011,00:49:10,STARTED, ,00:00:00:00
10.10.1.3,RED,194,382,F:\G\NEITRALURI\SPONSOR-Mxatvruli Filmi-1-N_Tour.avi,11/1/2011,00:49:20,STARTED, ,00:00:00:00
10.10.1.4,PLAY,194,382,F:\G\NEITRALURI\SPONSOR-Mxatvruli Filmi-1-N_Tour.avi,01/11/2011,00:49:20,STARTED, ,00:00:00:00
10.10.1.3,RED,195,379,F:\H\film\transporteri 3-s2--t06-1589-film.avi,11/1/2011,00:49:30,STARTED,TRANSPORTERI     S2 ,00:00:00:00
10.10.1.4,PLAY,195,379,F:\H\film\transporteri 3-s2--t06-1589-film.avi,01/11/2011,00:49:30,STARTED,TRANSPORTERI     S2 ,00:00:00:00
10.10.1.3,RED,196,833,F:\H\film\transporteri 3-s2--t06-1589-film.avi,11/1/2011,01:07:04,STARTED,TRANSPORTERI     S2 -A,00:17:34:21
10.10.1.4,PLAY,196,833,F:\H\film\transporteri 3-s2--t06-1589-film.avi,01/11/2011,01:07:05,STARTED,TRANSPORTERI     S2 -A,00:17:34:21
10.10.1.4,PLAY,197,385,F:\G\NEITRALURI\SPONSOR-Mxatvruli Filmi-1-N_Tour.avi,01/11/2011,01:22:54,STARTED, ,00:00:00:00
10.10.1.3,RED,197,385,F:\G\NEITRALURI\SPONSOR-Mxatvruli Filmi-1-N_Tour.avi,11/1/2011,01:22:54,STARTED, ,00:00:00:00
10.10.1.4,PLAY,198,834,F:\G\NEITRALURI\SPONSOR-Gamis Eteri_1_PERSHA UKRAINSKA.avi,01/11/2011,01:23:04,STARTED, ,00:00:00:00
10.10.1.3,RED,198,834,F:\G\NEITRALURI\SPONSOR-Gamis Eteri_1_PERSHA UKRAINSKA.avi,11/1/2011,01:23:04,STARTED, ,00:00:00:00
10.10.1.4,PLAY,199,835,F:\G\NEITRALURI\Gamis Show_Anonsi.avi,01/11/2011,01:23:14,STARTED, ,00:00:00:00
10.10.1.3,RED,199,835,F:\G\NEITRALURI\Gamis Show_Anonsi.avi,11/1/2011,01:23:13,STARTED, ,00:00:00:00
10.10.1.4,PLAY,200,836,F:\G\NEITRALURI\SPONSOR-Gamis Show-1-UNICARD.avi,01/11/2011,01:24:28,STARTED, ,00:00:00:00
10.10.1.3,RED,200,836,F:\G\NEITRALURI\SPONSOR-Gamis Show-1-UNICARD.avi,11/1/2011,01:24:28,STARTED, ,00:00:00:00
10.10.1.4,PLAY,201,837,F:\G\NEITRALURI\SPONSOR-Gamis Show-3-Kazbegi-1.avi,01/11/2011,01:24:37,STARTED, ,00:00:00:00
10.10.1.3,RED,201,837,F:\G\NEITRALURI\SPONSOR-Gamis Show-3-Kazbegi-1.avi,11/1/2011,01:24:37,STARTED, ,00:00:00:00
10.10.1.4,PLAY,202,838,F:\G\NEITRALURI\SPONSOR-Gamis Show-4-albatrosi.avi,01/11/2011,01:24:47,STARTED, ,00:00:00:00
10.10.1.3,RED,202,838,F:\G\NEITRALURI\SPONSOR-Gamis Show-4-albatrosi.avi,11/1/2011,01:24:47,STARTED, ,00:00:00:00
10.10.1.4,PLAY,203,839,F:\G\NEITRALURI\Qartuli Simgera_Kvira.avi,01/11/2011,01:24:57,STARTED, ,00:00:00:00
10.10.1.3,RED,203,839,F:\G\NEITRALURI\Qartuli Simgera_Kvira.avi,11/1/2011,01:24:57,STARTED, ,00:00:00:00
10.10.1.4,PLAY,204,840,F:\G\NEITRALURI\SPONSOR-Qartuli Simgera_01_Demasi.avi,01/11/2011,01:25:13,STARTED, ,00:00:00:00
10.10.1.3,RED,204,840,F:\G\NEITRALURI\SPONSOR-Qartuli Simgera_01_Demasi.avi,11/1/2011,01:25:13,STARTED, ,00:00:00:00
10.10.1.4,PLAY,205,841,F:\G\NEITRALURI\SPONSOR-Qartuli Simgera_02_Ekofudi.avi,01/11/2011,01:25:23,STARTED, ,00:00:00:00
10.10.1.3,RED,205,841,F:\G\NEITRALURI\SPONSOR-Qartuli Simgera_02_Ekofudi.avi,11/1/2011,01:25:23,STARTED, ,00:00:00:00
10.10.1.4,PLAY,206,842,F:\G\NEITRALURI\SPONSOR-Qartuli Simgera_03_Galaqtioni.avi,01/11/2011,01:25:33,STARTED, ,00:00:00:00
10.10.1.3,RED,206,842,F:\G\NEITRALURI\SPONSOR-Qartuli Simgera_03_Galaqtioni.avi,11/1/2011,01:25:33,STARTED, ,00:00:00:00
10.10.1.4,PLAY,207,843,F:\G\anonsi 31 oqtomberi 2011\tbilisi live 2 noemderi otxshabati anons.avi,01/11/2011,01:25:42,STARTED, ,00:00:00:00
10.10.1.3,RED,207,843,F:\G\anonsi 31 oqtomberi 2011\tbilisi live 2 noemderi otxshabati anons.avi,11/1/2011,01:25:42,STARTED, ,00:00:00:00
10.10.1.4,PLAY,208,844,F:\G\NEITRALURI\SPONSOR-TBILISI LIVE-1-Helen Harper.avi,01/11/2011,01:26:48,STARTED, ,00:00:00:00
